id,bandit_lrPosC,bandit_lrPosU,bandit_lrNegC,bandit_lrNegU,bandit_tau,effort_thetaI,effort_thetaR,effort_thetaE,gamble_rho_g,gamble_rho_l,gamble_lambda,gamble_tau,explore_theta_V,explore_theta_RU,rbias_alpha,rbias_initV,rbias_reward_sensitivity,rbias_instruction_sensitivity
42,0.32871107395,0.11533544736592088,0.056233907526797834,0.190163210025,0.300987516325,1.23592336846325,3.99662102925,-0.035061874611025,0.87289798775,1.0391868175,1.176697128,2.1734029555,-0.759606323,0.0122410617501725,0.004790100090773189,1.32490919375,14.64532094,0.1493061187
43,0.6103202895,0.25333746225,0.4615377045,0.251650296175,0.123585051425,-8.6123202225,4.11787809,-0.0763782765895,0.764110468,0.836323129,1.601096071,2.8296276715,-2.8418619425,0.42255887375,0.00379225560343115,-0.498072859375,13.01193074,0.17466541175
44,0.60300942265,0.40645318498235,0.08554521230100035,0.40455213625,0.481044691425,5.360643100695,4.063141042355,-0.002735680413125,0.6261542264,1.069624892,1.238363164,1.94124117,-1.1833709725,0.07915728386827,0.0053841106745535,-0.05962665017095,13.469873245,0.135969018075
45,0.887130641,0.062955648565,0.3295668105,0.9370203485,0.233288168,-6.20524829525,4.8381460575,0.0101513085849075,1.19677228825,0.92069860975,1.558859771,5.292181479,-2.31114353,-0.9542210735,0.04169477877,1.111911411,24.3070054225,0.2567919271
46,0.036072666586585,0.509530862,0.626371392125,0.5211172157909214,0.322618086425,2.5667370275,2.0455112315,-0.1278428027,0.6428494968,0.98797355025,0.9687868115,1.49924014525,-1.68370311,-2.1459549425,0.03673677677,0.1598624234536525,16.9437836125,0.21217309365
47,0.283845121625,0.3597519568,0.532122324575,0.23903175761278875,0.278411064725,-6.45410952,3.7844646650000002,-0.0211564290821475,0.92091753725,1.01895582525,0.99986184875,3.00851419575,-1.39900605325,-0.310015028295,0.01497001166442,0.536763333,15.6255530675,0.376152356225
48,0.591394553375,0.25131926287412,0.022830684167585606,0.98156213175,0.5471359469,-9.2319122275,4.568420005,-0.006423241099615,0.825264014,1.22293969475,1.482531214,3.0520979435,-1.8510247125,-2.331675176,0.01657368923663,0.605570862825,16.0728372825,0.893736424225
49,0.3153780026,0.15887405212806746,0.0417503945182122,0.96413060575,0.150544734625,-6.4923008005,5.6658306375,-0.02657538698275,0.96844916325,1.33987059125,0.84693825525,4.00041430575,-1.4863057325,-0.1750545720039,0.0303738282905,0.15672798336275,16.8957183175,0.185798240425
50,0.47309997360625,0.3774909550754595,0.35038202818624925,0.12133340793585445,0.586061801925,-1.16225640463975,4.12561081575,-0.026597448201875,0.7942243175,0.55040617375,1.1095020971,3.212910787,-2.0499656225,-1.804695042,0.008104140638391,0.14271865225475,14.42004001,0.281857258475
51,0.7028177505,0.3130203569247025,0.05527918676316193,0.71124944,0.3677424285,-5.0616553915,3.8357189075,-0.0180627180496075,0.77361627,1.25374737675,1.6418325665,4.690408048,-2.600579405,0.18970004277875,0.00296791259305825,0.60108785675,13.1755664425,0.22518765195
52,0.36015699665,0.2362034093843025,0.01625315613102455,0.96211631225,0.44540657985,-9.995337195,3.9119677725,0.00298258246465,1.11625127125,1.3487848005,0.8494857305,2.9186837605,-4.095897805,-0.1814875270439,0.016783001518800002,-0.09079065634,26.16796367,0.2423422926
53,0.017989071565445,0.57764782075,0.619009815475,0.6425478763875604,0.287111637025,5.509630538885,4.0356059194825,-0.0041451883800249995,1.12176706015,1.4942335805,0.75360099675,0.833458552,-0.969269959,0.2290565525675,0.002455423517389,0.633160892,12.7448266875,0.178276001875
54,0.32599985575,0.129693767465633,0.029811919035396837,0.37456809275,0.20634027935,-12.3913170825,3.7038977775,-0.001358200446435,1.06025084575,1.339240822,1.23710040475,1.35722672125,-1.10003043825,0.62897633275,0.0044026306058208,0.48383722715,13.4601815,0.15430540905
55,0.66846150975,0.024642355734978,0.2140532442,0.952730322,0.24889273625,5.5193784520175,4.035305354715,-0.0046782629797875,0.585102619575,1.44940462575,0.58527038475,3.0284997795,-2.2052631775,-0.92544773925,0.00647920720007825,0.323397200398,14.9178339525,0.6789947657
56,0.7326144555,0.054257948865,0.225117627,0.77854668125,0.1368981305,5.5197960248425,4.0891253834,-0.00328982656775,1.150935929,1.25144634775,0.94647569775,1.9223325425,-2.9512649,-0.40040314681525,0.0540230526975,0.348978855838,17.5798004625,0.2511286529
57,0.2424397070775,0.2576579015321698,0.0868493021902723,0.35979387341779,0.38225371755,-4.85521938,1.89589085025,-1.1869202997750001e-4,0.81373198375,0.9042441835,1.813353612,2.808026829,-0.743345607,-0.54970072785,0.044205582089025,0.0271348404248,14.2348439975,0.681395267
58,0.6947927895,0.093548822818775,0.177332656325,0.5912345485,0.31892956425,-7.9515024075,3.9719756999999998,-0.024144763320445,0.91177188525,1.17623650125,1.12069107,2.26478702,-1.70570021,-1.17159881575,0.008058674146293875,0.4157888741325,14.2834671575,0.7095329995
59,0.853191927,0.060250604025,0.33776309,0.9420793165,0.077061065525,5.44640528125125,4.040742377825,-0.0038060478182825,0.976432232,1.054164342,1.0326751695,4.6331599455,-2.6006702925,-1.32103583725,0.00348739417046725,1.01572570175,12.7494443525,0.276444543125
60,0.82313329725,0.0628290300485855,0.232381390725,0.9473945785,0.193128555025,5.462344609351,4.06158589655,-0.0043217443098,0.799674121125,1.40932458375,1.292023043,1.20701504325,-2.7392372575,0.3369941622325,0.0061806425858573,1.715023535,16.0558608725,0.1532088876
61,0.7133488235,0.1324832789515573,0.12087647107956997,0.86666003975,0.46777398,-2.717840155915,3.5199000475,-0.16838238985,1.00529860125,1.379189432,1.74851257775,2.47296275475,-4.7349806275,-1.48094858675,0.01509192462135,-0.0208854286721725,21.3296034775,0.278787054025
62,0.023982994076074276,0.4310488745,0.65452088325,0.6253158195914322,0.24391807515,-3.3972804982025,3.35604768,-0.107234550225,0.86286605335,1.27608114775,0.98362887975,1.214776698,-0.41950372425,-0.298292214775,0.0093583474745875,0.482407022525,14.97329285,0.2048103599
63,0.279697066825,0.06878707463025,0.112608099475,0.9261198845,0.201958633625,-0.2847481171385,2.62237518375,-0.046092429423,0.766010119,0.78262775175,2.06788234975,4.5954811425,-2.0643089225,0.15367565338125,0.034764350994,0.04744023054925,18.50068936,0.536219176075
64,0.65583991425,0.1641702921,0.769935885,0.53014569008475,0.30996195075,5.419938471335,4.06676048305,-0.00488127193235,0.94472322075,0.85140796525,2.0574636245,2.299241252,-1.8352406325,-1.3243163775,0.03136727413275,0.38409045149775,15.878619665,0.4191022683
65,0.26174840602,0.2812846316391115,0.039210642041992004,0.929881357308,0.406260130275,4.4127733280825,2.2340985704825,-0.05338140467325,0.54259907685,1.070372953,0.61199210375,2.75167081325,-2.68997729,-0.2249635720005,0.00284709354783077,1.2419141525,13.159475015,0.196174287225
66,0.62829548725,0.14778528195,0.32983235175,0.936936945,0.201288371825,-4.122677991725,3.983927981,-0.014754064211725,0.90693520825,1.30946923075,0.97099536775,2.40605294525,-3.90661533,-0.633713663,0.00571498170252975,0.526658338,13.66117137,0.17503087445
67,0.48743817575,0.239340960048543,0.0073040189498751245,0.97850979025,0.266313075025,5.611624167375,4.0294833195775,-0.0026738318625875,1.195216395,0.503020120575,1.7348872125,2.22562034225,-1.8359585625,-2.2847527605,0.021965595783725,0.36370502850875,14.5808172475,0.3010088822
68,0.510983083375,0.3417600658236252,0.04374372413473553,0.508051376475,0.39887077875,5.50654560488175,4.058252623785,-0.0035844490844,1.0984366465,0.8830709175,1.86373485475,2.62537452425,-2.75925879,-0.478148063825,0.00327355500391275,0.49948039225,12.9531566375,0.126462384325
69,0.93094723325,0.3532872375,0.74589089775,0.507025438425,0.26130502475,-1.5931913249545,4.4720771875,-0.0897835209075,0.2583364906,1.4698964665,1.29446144,2.506376941,-4.04985259,-0.41797025860525,0.035343761625,0.62388964825,18.5045588075,0.260330395275
70,0.4680628535,0.006536915702728317,0.23750810905,0.8519218185,0.259676417,-5.42825668675,2.56997447775,-0.007607719088975,0.295071483005,0.32891034145,2.50957162275,3.5595628715,-2.536362955,-0.402411827525,0.015879264536663,0.806069998,13.409547315,0.5426210432
71,0.80981872175,0.274996228775,0.37181078575,0.915759246,0.112109851275,3.6561687713825,1.808632784,-0.112688834125,0.826127077275,1.1327204665,0.837214256,1.5009222255,-3.093319895,-0.97495049175,0.019588773720475,0.48206382845,15.7848587225,0.404466408025
72,0.439190757,0.72342239075,0.83933098175,0.4399510385,0.28665285105,5.514534212438,4.0542416859775,-0.0034152971691575,1.27034214375,0.93917261975,0.650498213825,2.30206237775,-1.18927246275,-1.01372059625,0.002974129552506,-0.073859934459875,12.941340465,0.142450638425
73,0.255772989425,0.4585114768525,0.4375680069119575,0.07707990241619883,0.367917141575,-6.138776559,5.80214572,-0.040281225351175,0.87900957075,1.0295177745,1.069837128,3.25632378575,-1.23747519775,-0.43840282535,0.0332125946325,0.30466348764575,30.2434430875,0.5468088138
74,0.70777771525,0.08638938442605625,0.08284897216176874,0.979699007,0.310482616,1.82491526468335,2.20709854025,-0.102049094875,0.81023639225,1.3446583765,1.36354248,1.9254095785,-1.6086475075,-0.7911402585,0.066880797011,0.41973095152,11.511897515,0.470301240075
75,0.585057677,0.4970029936925,0.08749435664,0.058989569725,0.2319294465,5.49655299128,4.048501164925,-0.00257832374381,1.49900949025,0.332870106225,1.7801128215,2.610366939,-4.5420951675,-0.85123752125,0.10646764399,0.288194061540125,14.7544449825,0.3614182177
76,0.85173698125,0.6757999245,0.6942079336,0.9589309545,0.47154950125,5.42923461400275,4.06797625091,-0.0047715482784225,0.88095014975,1.14874212525,0.9391057995,2.0926867835,-2.0017984425,-0.7211657795,0.0056004573856595,0.2841923442325,13.2477486825,0.14727514315
77,0.33485003625,0.140764328875,0.53682955775,0.59583871575,0.08609758265,-3.2893037969475,3.539676251,-0.009014723088745,0.3732481826675,0.80521276825,0.489014881,4.880657787,-1.59045988,-0.76816007525,0.05182896634725,0.8684657145,19.4651615425,0.29049314415
78,0.33610926525,0.409981225,0.16579551255,0.95137784,0.085239670875,5.5123072354425,4.0531877086425,-0.0031763619949075,0.8519773765,0.92527024425,1.087878653,3.582903327,-2.8023034925,-2.79491029,0.014734153943707499,0.5663508173,14.32958086,0.672409976275
79,0.7598563195,0.19599753365775,0.10512190188699375,0.89196563275,0.31241445725,5.48185437901,4.050035965446875,-0.003560328771,0.85278862,0.891747848,0.825601141,1.9786673765,-1.47905289175,-0.31834416195,0.03149549592829225,0.3879069652525,13.9986242325,0.4840497844
80,0.65478350525,0.2724128377961297,0.13579190411,0.561998751775,0.2464293895,5.4301298380925,4.049524023755,-0.005572555966525,0.3161376758,1.109875738,0.7004966685,2.233043358,-1.46251567075,-0.767673866,0.00467400963085525,0.056970912860275,13.5742285525,0.177658669825
81,0.91787856175,0.27551413027621224,0.044594538557989116,0.969247139,0.4218039475,5.34773084162,4.0576575275325,-0.0020928494997925,0.910311817,1.0798069175,0.61125585425,2.166299644,-1.35006936975,-0.5013874903,0.0054189332715247,0.772003859,13.7151000575,0.13937505065
82,0.007439833155931925,0.68238523925,0.7845641038,0.6701440903080259,0.12379949421,2.8709513980075,4.027451484975,-0.060512536644825,0.828167016,0.840044375,0.800847931,3.483105766,-1.27407680675,-0.524367571,0.0374244588175,0.569070103275,16.638669855,0.270462788825
83,0.64393628625,0.468369193575,0.2677023784,0.5323614025,0.2201681036,5.37322059042925,4.01600229,-0.00300731428465,0.73285965275,0.98636568475,0.513771138525,3.4633251165,-3.117116135,-0.5136369263,0.045421028715,0.7721721415,23.4732399975,0.228099784725
84,0.707676352,0.2400610994663922,0.023571385060808026,0.94078186475,0.192351127075,-12.982656055,5.615242775,-0.0187634177857675,0.6805594076,1.40286538525,2.119809625,1.65849042725,-2.2162321925,-1.60687441775,0.032964376424625,0.76535900175,19.037629055,0.464713411125
85,0.6901966075,0.078644191414275,0.142763349685,0.75325826575,0.30690196975,-10.4193797575,1.888249715475,0.038652657767025,1.04276578775,1.16848443775,1.98326894975,1.923029759,-2.8320983925,-1.634270657,0.0304733061125,0.8686311225,24.2510863275,0.29310982074999997
86,0.56712082275,0.6083340075,0.78611078425,0.5116430101301129,0.32271780475,-0.2814849156375,1.61174370625,-0.09444425065,0.5371828119,0.83630949325,1.553162283,1.23532807025,-2.3018517025,-0.78709235625,0.0039607677129225,0.27161155581075,12.9101750225,0.144510020975
87,0.0819791240575,0.3308278654345982,0.021613324495120618,0.504252778975,0.103608661875,-8.39851857,6.156492545,-0.0103555731522375,0.97815272375,0.6812126705,1.57190703925,2.51550323425,-1.13159496175,0.269373968225,0.0041417488491785,0.201533335454675,13.27280024,0.112970391675
88,0.38600113275,0.0347127134208375,0.51626141075,0.59313907975,0.34542332925,3.51633627958975,4.56496613525,-0.109642354805,0.434807101025,0.59490415675,0.70864584175,4.44916031925,-2.055246125,-0.3380317063925,0.0439952198127875,0.4195828532275,14.5829847275,0.5305110831
89,0.37645976845,0.491317180275,0.2266291395,0.30198194265,0.194246364125,5.23786891329,4.038141403425,-0.004373002644445,0.847278557,0.91942524725,1.05455982625,3.20115616525,-1.477124017,-0.1372870462495,0.00361714767641325,1.05570972575,13.2042710375,0.1834163246
90,0.201995255275,0.040693181408615456,0.0475330727097605,0.5267453061,0.1906407767,0.49311927555575,1.9755775315025,0.0329586858733,0.57198268525,1.374988453,1.0004560675,1.1930493935,-1.8642826325,-0.0061449321708749996,0.0168335883540975,0.90220876275,17.91692285,0.510676445025
91,0.52365719225,0.295728338875157,0.022872198606059532,0.87905617525,0.28200536975,-13.29469467,5.6353394125,-0.0102231436303375,0.82945248425,0.46088004095,1.00621420775,3.80734725525,-3.0787671025,-0.9335803445,0.047229760975,0.3570933501765,17.971297065,0.182248259925
92,0.04585464867403238,0.66348417325,0.637645306375,0.3104236880427482,0.274648483925,5.42365972725475,4.0404972302225,-0.0042254281998,0.94881131525,1.61154036,1.6080925345,2.24086701975,-1.6451903675,-0.5813235815,0.00507274133279,0.169014034441075,13.68412697,0.137840682975
93,0.6682039805,0.517500227,0.619331290175,0.65972172215,0.4511630173,5.42826088011025,4.03839521545,-0.003684772587925,0.393845403875,1.0466093025,1.86495741525,2.0541358965,-1.8990673375,-0.94598270925,0.01723267485,0.0156725215295,24.81158972,0.485223952625
94,0.2081321334925,0.34154042035460175,0.02729888970734213,0.768429143735,0.343390670825,-2.4227910892925,0.490570780128,-0.01185330286195,0.565634607975,1.40147083,0.89251490675,1.19454830075,-2.22592299,-0.3064437623925,0.020445807188,0.5709179145,16.74389697,0.5541160433
95,0.885745725,0.17243950055842,0.3183507547552,0.95363858625,0.519732921,0.5684129330445,3.0968452945,-0.0785537118175,0.697044541525,0.56061209675,2.46401734025,2.46945730575,-1.16459746225,0.149812443249,0.0023354550604149,0.6422633365,12.6076267725,0.13109787515
96,0.92506059875,0.11124050035,0.220142799675,0.97606147225,0.23837473325,-3.95920621109,4.36023854075,0.0034769943081,0.88604791075,1.00837257175,1.29878125775,3.11792134375,-1.5855675675,-1.157163614,0.00508689690395232,0.188532748604,13.671723465,0.147637250225
97,0.4272872365,0.052628382286325,0.27442061055,0.16955774867175,0.3261049905,5.48976237503,4.0502613808625,-0.00480089483885,1.2599074995,0.880151806,2.0726361555,2.49543947425,-2.25498365,-2.58007804,0.03549583962025,0.793117075,17.01917452,0.496640585125
98,0.1927214415,0.24098531309368668,0.01120627330480426,0.876363912975838,0.32834414615,-13.76307357,5.083850555,0.0127842498659,0.650743069075,1.5096392825,1.46977131,1.69058686825,-2.64304839,-2.539638215,0.0379510682775,1.207353689,33.778667575,0.1968531271
99,0.748995216,0.2424096392369,0.151424455868225,0.97322785875,0.342836808,5.4445165063425,4.0652199929375,-0.004613067404875,0.370179560025,0.9646397825,1.10799388025,1.544518496,-1.269619185,-1.581645053,0.0498310941125,0.220335115085,17.9065976425,0.19415488205
100,0.59938653,0.12582536647044,0.0594771283537685,0.9464454365,0.256638861,5.4186409821325,4.0522825383225,-0.005020570223015,0.92985639175,0.63195024275,2.387635653,3.1398132045,-1.03850497575,-0.886740352,0.00321931095789675,-0.09885410006745,13.19852715,0.1478901143
101,0.05787687234408325,0.499569539135,0.32640897049947,0.4590565696598719,0.4200316079,-3.51417150482825,2.460369168,0.02993281411,1.02688968475,1.34785276125,1.37430361825,2.57093933025,-1.5179461085,-0.78867753175,0.005448307582095,0.144835828344025,14.1148982825,0.167345915
